Listing Site Data[Product Name],Listing Site Data[Categories],Listing Site Data[Average Position],Listing Site Data[Clicks],Listing Site Data[Leads],Listing Site Data[Money Spent ($)],Listing Site Data[Channel],Listing Site Data[Location],Listing Site Data[Prospects],Listing Site Data[Paid],Listing Site Data[Paid Date],Listing Site Data[Date of report],Listing Site Data[Month],Listing Site Data[monthno],Listing Site Data[Monthrank],Listing Site Data[weekenddate],Listing Site Data[weeknum],Listing Site Data[weekstartdate],Listing Site Data[weekrank]
"Omnify","Reservations","8","2","","20.8","Capterra","UNITED STATES","","0","","10-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Reservations","5","2","","24","GetApp","UNITED STATES","","0","","10-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Coaching","3.5","2","","15","Capterra","UNITED STATES","","0","","11-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Class Registration","6.5","2","","21","Capterra","UNITED STATES","","0","","12-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Coaching","4","2","","14.5","Capterra","UNITED STATES","","0","","14-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Reservations","8","2","","20.8","Capterra","UNITED STATES","","0","","14-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Class Registration","3","2","","26.5","GetApp","UNITED STATES","","0","","15-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Coaching","4","2","","14.5","Capterra","UNITED STATES","","0","","15-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Membership Management","12","2","","20.5","GetApp","UNITED STATES","","0","","15-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Class Registration","8","2","","20.5","Capterra","UNITED STATES","","0","","16-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Fitness","22","2","","23.5","Capterra","UNITED STATES","","0","","16-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Membership Management","23","2","","21.5","Capterra","UNITED STATES","","0","","16-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Class Registration","3","2","","26.5","GetApp","UNITED STATES","","0","","17-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Fitness","8","2","","23.5","Capterra","UNITED STATES","","0","","17-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Reservations","8","2","","20.8","Capterra","UNITED STATES","","0","","17-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Class Registration","6.5","2","","20.5","Capterra","UNITED STATES","","0","","18-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Fitness","8","2","","23.5","Capterra","UNITED STATES","","0","","18-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Coaching","7.5","2","","14.5","Capterra","UNITED STATES","","0","","19-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Yoga Studio","29","2","","4","GetApp","UNITED STATES","","0","","20-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","52","14-12-2020 0:00:00","10"
"Omnify","Coaching","2","2","","8","GetApp","UNITED STATES","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Fitness","8","2","","24","Capterra","UNITED STATES","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Reservations","8","2","","21","Capterra","UNITED STATES","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Class Registration","3","2","","21","Software Advice","UNITED STATES","","0","","26-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Scheduling","10","2","","20.5","Capterra","UNITED STATES","","0","","26-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Class Registration","5","2","","20.5","Capterra","UNITED STATES","","0","","27-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","53","21-12-2020 0:00:00","11"
"Omnify","Membership Management","13.5","2","","21.5","Capterra","UNITED STATES","","0","","27-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","53","21-12-2020 0:00:00","11"
"Omnify","Reservations","6","2","","21","Capterra","UNITED STATES","","0","","28-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Scheduling","17","2","","9.5","GetApp","UNITED STATES","","0","","29-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Reservations","8","2","","21","Capterra","UNITED STATES","","0","","30-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Coaching","5","2","","14.5","Capterra","UNITED STATES","","0","","31-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Class Registration","3","2","","24.5","GetApp","UNITED STATES","","0","","01-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","1","28-12-2020 0:00:00","12"
"Omnify","Class Registration","8","2","","21","Capterra","UNITED STATES","","0","","02-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","1","28-12-2020 0:00:00","12"
"Omnify","Coaching","7.5","2","","14.5","Capterra","UNITED STATES","","0","","02-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","1","28-12-2020 0:00:00","12"
"Omnify","Reservations","8","2","","21","Capterra","UNITED STATES","","0","","02-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","1","28-12-2020 0:00:00","12"
"Omnify","Scheduling","10","2","","9.5","GetApp","UNITED STATES","","0","","02-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","1","28-12-2020 0:00:00","12"
"Omnify","Membership Management","14","2","","20.5","GetApp","UNITED STATES","","0","","03-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","2","28-12-2020 0:00:00","12"
"Omnify","Reservations","8","2","","21","Capterra","UNITED STATES","","0","","03-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","2","28-12-2020 0:00:00","12"
"Omnify","Class Registration","4","2","","21","GetApp","UNITED STATES","","0","","04-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Class Registration","9","2","","20.5","Capterra","UNITED STATES","","0","","04-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Coaching","4.5","2","","14.5","Capterra","UNITED STATES","","0","","04-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Class Registration","7.5","2","","24.25","Capterra","UNITED STATES","","0","","05-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Class Registration","8","2","","24.5","Capterra","UNITED STATES","","0","","07-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Membership Management","20","2","","26.5","Capterra","UNITED STATES","","0","","07-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Class Registration","9","2","","10","GetApp","UNITED STATES","","0","","08-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Coaching","11.5","2","","4","Capterra","UNITED STATES","","0","","08-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Class Registration","6.5","2","","24.5","Capterra","UNITED STATES","","0","","10-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","3","04-01-2021 0:00:00","13"
"Omnify","Parks and Recreation","16","2","","4","Capterra","UNITED STATES","","0","","12-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Scheduling","12","2","","21","Capterra","UNITED STATES","","0","","12-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Scheduling","14","2","","10.5","GetApp","UNITED STATES","","0","","16-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Reservations","10","2","","20.5","Capterra","UNITED STATES","","0","","18-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Scheduling","14","2","","10.5","GetApp","UNITED STATES","","0","","18-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Fitness","10.5","2","","22.5","Capterra","UNITED STATES","","0","","19-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Scheduling","14","2","","10.5","GetApp","UNITED STATES","","0","","19-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Coaching","11.5","2","","4","Capterra","UNITED STATES","","0","","22-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Reservations","8","2","","20.5","Capterra","UNITED STATES","","0","","22-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","4","18-01-2021 0:00:00","15"
"Omnify","Membership Management","17","2","","26.5","Capterra","UNITED STATES","","0","","24-01-2021 0:00:00","Jan","1","5","17-01-2021 0:00:00","5","18-01-2021 0:00:00","15"
"Omnify","Class Registration","6","2","","21","Capterra","UNITED STATES","","0","","25-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Class Registration","7.5","2","","21","Capterra","UNITED STATES","","0","","27-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Coaching","11","2","","4","Capterra","UNITED STATES","","0","","28-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Coaching","9.5","2","","4","Capterra","UNITED STATES","","0","","29-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Coaching","7.5","2","","4","Capterra","UNITED STATES","","0","","30-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Reservations","4","2","","20.8","GetApp","UNITED STATES","","0","","30-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Reservations","6","2","","20.5","Capterra","UNITED STATES","","0","","30-01-2021 0:00:00","Jan","1","5","24-01-2021 0:00:00","5","25-01-2021 0:00:00","16"
"Omnify","Coaching","10","2","","4","Capterra","UNITED STATES","","0","","01-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Reservations","9","2","","20.5","Capterra","UNITED STATES","","0","","01-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Class Registration","19","2","","4","GetApp","UNITED STATES","","0","","03-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Coaching","12","2","","4","Capterra","UNITED STATES","","0","","04-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Membership Management","12","2","","22.5","GetApp","UNITED STATES","","0","","04-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Fitness","11","2","","23.5","Capterra","UNITED STATES","","0","","07-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","7","01-02-2021 0:00:00","17"
"Omnify","Reservations","10","2","","20.5","Capterra","UNITED STATES","","0","","08-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Scheduling","10","2","","19","Capterra","UNITED STATES","","0","","08-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Coaching","10.5","2","","4","Capterra","UNITED STATES","","0","","09-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Reservations","13.5","2","","20.5","Capterra","UNITED STATES","","0","","09-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Reservations","5","2","","21","GetApp","UNITED STATES","","0","","10-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Class Registration","7","2","","21","Capterra","UNITED STATES","","0","","11-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Coaching","10.5","2","","4","Capterra","UNITED STATES","","0","","11-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Reservations","10","2","","20.5","Capterra","UNITED STATES","","0","","11-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Class Registration","6.5","2","","21","Capterra","UNITED STATES","","0","","12-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Membership Management","24","2","","26","Capterra","UNITED STATES","","0","","13-02-2021 0:00:00","Feb","2","6","07-02-2021 0:00:00","7","08-02-2021 0:00:00","18"
"Omnify","Class Registration","7","2","","21","Capterra","UNITED STATES","","0","","16-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Membership Management","10.5","2","","26","Capterra","UNITED STATES","","0","","16-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Reservations","5","2","","21","GetApp","UNITED STATES","","0","","16-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Class Registration","4","2","","21","Capterra","UNITED STATES","","0","","17-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Reservations","9","2","","26.5","Capterra","UNITED STATES","","0","","17-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Scheduling","8","2","","18.75","Capterra","UNITED STATES","","0","","17-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Membership Management","23","2","","26","Capterra","UNITED STATES","","0","","18-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Reservations","9","2","","26.5","Capterra","UNITED STATES","","0","","18-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","8","15-02-2021 0:00:00","19"
"Omnify","Class Registration","3","2","","22.5","Capterra","UNITED STATES","","0","","21-02-2021 0:00:00","Feb","2","6","14-02-2021 0:00:00","9","15-02-2021 0:00:00","19"
"Omnify","Coaching","5.5","2","","4","Capterra","UNITED STATES","","0","","22-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Reservations","8","2","","21.5","Capterra","UNITED STATES","","0","","22-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Scheduling","13","2","","18.5","Capterra","UNITED STATES","","0","","22-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Class Registration","6","2","","22.5","Capterra","UNITED STATES","","0","","23-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Reservations","4","2","","21","GetApp","UNITED STATES","","0","","23-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Coaching","11","2","","4","Capterra","UNITED STATES","","0","","24-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Reservations","4","2","","20.8","GetApp","UNITED STATES","","0","","24-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Reservations","8.5","2","","21.5","Capterra","UNITED STATES","","0","","25-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Reservations","4","2","","20.8","GetApp","UNITED STATES","","0","","25-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Class Registration","3.5","2","","21","Capterra","UNITED STATES","","0","","26-02-2021 0:00:00","Feb","2","6","21-02-2021 0:00:00","9","22-02-2021 0:00:00","20"
"Omnify","Class Registration","4.5","2","","22.5","Capterra","UNITED STATES","","0","","01-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Membership Management","27.5","2","","4","Capterra","UNITED STATES","","0","","01-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Class Registration","7","2","","22.5","Capterra","UNITED STATES","","0","","02-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Class Registration","6","2","","23","Capterra","UNITED STATES","","0","","03-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Class Registration","4","2","","23","Capterra","UNITED STATES","","0","","07-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","11","01-03-2021 0:00:00","21"
"Omnify","Class Registration","6","2","","23","Capterra","UNITED STATES","","0","","09-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Class Registration","7","2","","23","Capterra","UNITED STATES","","0","","11-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Membership Management","13","2","","17","GetApp","UNITED STATES","","0","","11-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Reservations","5","2","","21","GetApp","UNITED STATES","","0","","12-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","11","08-03-2021 0:00:00","22"
"Omnify","Reservations","10","2","","21.5","Capterra","UNITED STATES","","0","","14-03-2021 0:00:00","Mar","3","7","07-03-2021 0:00:00","12","08-03-2021 0:00:00","22"
"Omnify","Parks and Recreation","10","2","","4","Capterra","UNITED STATES","","0","","16-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Reservations","5","2","","21","GetApp","UNITED STATES","","0","","16-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Class Registration","5.5","2","","29","Capterra","UNITED STATES","","0","","17-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Membership Management","5","2","","20.5","Capterra","UNITED STATES","","0","","17-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Reservations","5","2","","21","GetApp","UNITED STATES","","0","","18-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Reservations","10","2","","21.5","Capterra","UNITED STATES","","0","","20-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","12","15-03-2021 0:00:00","23"
"Omnify","Reservations","4.5","2","","20.8","GetApp","UNITED STATES","","0","","21-03-2021 0:00:00","Mar","3","7","14-03-2021 0:00:00","13","15-03-2021 0:00:00","23"
"Omnify","Yoga Studio","5","2","","25.75","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","8.5","2","","21.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Scheduling","13","2","","18.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Yoga Studio","6","2","","25.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Membership Management","5","2","","20.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","4","2","","20.8","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","6.5","2","","20.8","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Coaching","10","2","","4","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","1","2","","37","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","5","2","","20.5","GetApp","UNITED STATES","","0","","04-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Yoga Studio","10","2","","23.5","Capterra","UNITED STATES","","0","","04-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Reservations","10","2","","21.5","Capterra","UNITED STATES","","0","","04-02-2021 0:00:00","Feb","2","6","31-01-2021 0:00:00","6","01-02-2021 0:00:00","17"
"Omnify","Coaching","5","2","","8.5","Capterra","UNITED STATES","","0","","04-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Fitness","10","2","","22.5","Capterra","UNITED STATES","","0","","04-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Reservations","5.5","2","","21.5","Capterra","UNITED STATES","","0","","04-03-2021 0:00:00","Mar","3","7","28-02-2021 0:00:00","10","01-03-2021 0:00:00","21"
"Omnify","Class Registration","8.5","2","","22","Capterra","UNITED STATES","","0","","04-05-2021 0:00:00","May","5","9","02-05-2021 0:00:00","19","03-05-2021 0:00:00","25"
"Omnify","Class Registration","9","2","","22","Capterra","UNITED STATES","","0","","04-06-2021 0:00:00","Jun","6","10","30-05-2021 0:00:00","23","31-05-2021 0:00:00","26"
"Omnify","Coaching","5","2","","8.5","Capterra","UNITED STATES","","0","","04-06-2021 0:00:00","Jun","6","10","30-05-2021 0:00:00","23","31-05-2021 0:00:00","26"
"Omnify","Reservations","5","2","","20.5","GetApp","UNITED STATES","","0","","04-06-2021 0:00:00","Jun","6","10","30-05-2021 0:00:00","23","31-05-2021 0:00:00","26"
"Omnify","Class Registration","8","2","","21.5","Capterra","UNITED STATES","","0","","04-07-2021 0:00:00","Jul","7","11","27-06-2021 0:00:00","28","28-06-2021 0:00:00","27"
"Omnify","Yoga Studio","9","2","","9","GetApp","UNITED STATES","","0","","04-07-2021 0:00:00","Jul","7","11","27-06-2021 0:00:00","28","28-06-2021 0:00:00","27"
"Omnify","Membership Management","21","2","","20.5","Capterra","UNITED STATES","","0","","04-09-2021 0:00:00","Sep","9","13","29-08-2021 0:00:00","36","30-08-2021 0:00:00","29"
"Omnify","Reservations","9","2","","21.5","Capterra","UNITED STATES","","0","","04-09-2021 0:00:00","Sep","9","13","29-08-2021 0:00:00","36","30-08-2021 0:00:00","29"
"Omnify","Class Registration","8","2","","21.5","Capterra","UNITED STATES","","0","","04-11-2021 0:00:00","Nov","11","15","31-10-2021 0:00:00","45","01-11-2021 0:00:00","31"
"Omnify","Reservations","5","2","","20.5","GetApp","UNITED STATES","","0","","04-11-2021 0:00:00","Nov","11","15","31-10-2021 0:00:00","45","01-11-2021 0:00:00","31"
"Omnify","Yoga Studio","10","2","","16.5","Capterra","UNITED STATES","","0","","04-12-2021 0:00:00","Dec","12","16","28-11-2021 0:00:00","49","29-11-2021 0:00:00","32"
"Omnify","Class Registration","9","2","","12.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","6","2","","20.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","6","2","","20.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Fitness","4","2","","21","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","5","2","","20.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","8.5","2","","12.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","8.5","2","","4","Software Advice","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Swim School","2","2","","26.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","1","2","","12.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","6","2","","20.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Membership Management","13.5","2","","20","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","10","2","","24.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","6","2","","20.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","6","2","1","30","Capterra","UNITED STATES","1","0","","06-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Reservations","4","2","1","35","Capterra","UNITED KINGDOM","","0","","11-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Class Registration","7","2","1","20.5","Capterra","UNITED STATES","","0","","03-12-2020 0:00:00","Dec","12","4","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Membership Management","19.5","2","1","21.5","Capterra","UNITED STATES","1","0","","10-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Reservations","5","2","1","24","GetApp","UNITED STATES","","0","","12-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Reservations","5","2","1","21","GetApp","UNITED STATES","","0","","22-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Membership Management","4","2","1","5.5","Capterra","SINGAPORE","","0","","28-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
